Event,Probability,Word_Order,Eta0,Eta1,Eta2,I1,I2,Entropy_Deviation_Score,Surprisal1,Surprisal2,Surprisal3,Surprisal_Deviation_Score,Mutual_Information
NGAJU WAJILIPI YANKIRRI,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,0.650022421648354202018181013895686327397603162912080535328123998650430,0.0,3.734881964425079937169262063778071621005983167593429464671876001349570,0.650022421648354202018181013895686327397603162912080535328123998650430,0.777638564806735016811066745017134925,2.7004397181410924471965254873096470,2.5849625007211562154013841138619470,0E+14,0.500000000000000061415644592114416225,1.8159169355610284770143611363024668
NGAJU WAJILIPI YANKIRRI,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,0.650022421648354202018181013895686327397603162912080535328123998650430,0.0,3.734881964425079937169262063778071621005983167593429464671876001349570,0.650022421648354202018181013895686327397603162912080535328123998650430,0.777638564806735016811066745017134925,2.7004397181410924471965254873096470,2.5849625007211562154013841138619470,0E+14,0.500000000000000061415644592114416225,3.400879436282184605854042796826608
NGAJU WAJILIPI YANKIRRI,0.02564102564102564,OVS,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,1.0,0E+14,0.716199460724694999401423467871708100,1.8159169355610284770143611363024668
NGAJU WAJILIPI YANKIRRI,0.02564102564102564,OSV,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,1.0,0E+14,0.716199460724694999401423467871708100,1.8159169355610284770143611363024668
NYUNTU YI NGAJU,0.02564102564102564,SVO,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,1.0,0E+14,0.716199460724694999401423467871708100,4.815916935561028246183154594068319
NYUNTU YI NGAJU,0.02564102564102564,SOV,4.384904386073434139187443077673757948403586330505510,1.00,1.00,3.384904386073434139187443077673757948403586330505510,0.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,0E+14,1.0,0.716199460724694999401423467871708100,5.815916935561028390452658682964661
NYUNTU YI NGAJU,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.79994188535227777951655487491546810689983640262114596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,3.7004397181410921586575173095169610,1.5849625007211563596708882027582900,0E+14,0.550186787564199777814634181904389900,6.400879436282184173045530530137580
NYUNTU YI NGAJU,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.79994188535227777951655487491546810689983640262114596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,3.7004397181410921586575173095169610,1.5849625007211563596708882027582900,0E+14,0.550186787564199777814634181904389900,5.815916935561028390452658682964661
NYUNTU YI NGAJU,0.02564102564102564,OVS,4.384904386073434139187443077673757948403586330505510,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.79994188535227777951655487491546810689983640262114596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,3.7004397181410921586575173095169610,1.5849625007211563596708882027582900,0E+14,0.550186787564199777814634181904389900,4.815916935561028246183154594068319
NYUNTU YI NGAJU,0.02564102564102564,OSV,4.384904386073434139187443077673757948403586330505510,1.58496250072115635967088820275828984150374992788436403291117972417100,1.00,2.79994188535227777951655487491546810689983640262114596708882027582900,0.58496250072115635967088820275828984150374992788436403291117972417100,0.457811723641556409035363056498896750,3.7004397181410921586575173095169610,0.58496250072115627310918574942048390,1.0,0.550186787564199790097763100327273200,6.400879436282184173045530530137580
NGAJULU PANTU YANKIRRI,0.02564102564102564,SVO,4.384904386073434139187443077673757948403586330505510,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.79994188535227777951655487491546810689983640262114596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,3.7004397181410921586575173095169610,1.5849625007211563596708882027582900,0E+14,0.550186787564199777814634181904389900,7.985841937003340388446914643999526
NGAJULU PANTU YANKIRRI,0.02564102564102564,SOV,4.384904386073434139187443077673757948403586330505510,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.79994188535227777951655487491546810689983640262114596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,3.7004397181410921586575173095169610,1.5849625007211563596708882027582900,0E+14,0.550186787564199777814634181904389900,6.985841937003340244177410555103184
NGAJULU PANTU YANKIRRI,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,6.400879436282184173045530530137580
NGAJULU PANTU YANKIRRI,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,6.985841937003340244177410555103184
NGAJULU PANTU YANKIRRI,0.02564102564102564,OVS,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,1.0,0E+14,0.716199460724694999401423467871708100,7.985841937003340388446914643999526
NGAJULU PANTU YANKIRRI,0.02564102564102564,OSV,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,1.0,0E+14,0.716199460724694999401423467871708100,6.400879436282184173045530530137580
RNA NYA KARLI,0.02564102564102564,SVO,4.384904386073434139187443077673757948403586330505510,1.00,1.00,3.384904386073434139187443077673757948403586330505510,0.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,0E+14,1.0,0.716199460724694999401423467871708100,2.7570232465074599180038594458039254
RNA NYA KARLI,0.02564102564102564,SOV,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,1.0,0E+14,0.716199460724694999401423467871708100,0.9090263399525096147219267602468584
RNA NYA KARLI,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,2.32192809488736227179033963106317000,1.00,2.062976291186071867397103446610587948403586330505510,1.32192809488736227179033963106317000,0.205708531891186532827398272494736475,2.9634741239748862465380658812120810,1.3219280948873622717903396310631700,1.0,0.341035554512484925765872597949094250,4.078951341394822189794199076867095
RNA NYA KARLI,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,2.32192809488736227179033963106317000,0.0,2.062976291186071867397103446610587948403586330505510,2.32192809488736227179033963106317000,0.500000000000000000000000000000000025,2.9634741239748862465380658812120810,2.3219280948873622717903396310631700,0E+14,0.500000000000000040943763061409610850,0.9090263399525096147219267602468584
RNA NYA KARLI,0.02564102564102564,OVS,4.384904386073434139187443077673757948403586330505510,1.446616667628208384515035402146922516473273864402586847028785067734390,0.0,2.938287718445225754672407675526835431930312466102923152971214932265610,1.446616667628208384515035402146922516473273864402586847028785067734390,0.505137441916852603681009631289827325,2.1154772174199359432561331956550140,3.1699250014423118537247518721385230,0E+14,0.499999999999999938584355407885583900,2.7570232465074599180038594458039254
RNA NYA KARLI,0.02564102564102564,OSV,4.384904386073434139187443077673757948403586330505510,1.446616667628208384515035402146922516473273864402586847028785067734390,0.0,2.938287718445225754672407675526835431930312466102923152971214932265610,1.446616667628208384515035402146922516473273864402586847028785067734390,0.505137441916852603681009631289827325,2.1154772174199359432561331956550140,3.1699250014423118537247518721385230,0E+14,0.499999999999999938584355407885583900,4.078951341394822189794199076867095
NGAJU NYA NYUNTU,0.02564102564102564,SVO,4.384904386073434139187443077673757948403586330505510,2.25162916738782293015788547682739495849625007211561673115494175631660,0.0,2.13327521868561120902955760084636298990733625838989326884505824368340,2.25162916738782293015788547682739495849625007211561673115494175631660,0.500000000000000000000000000000000025,2.7004397181410924471965254873096470,2.5849625007211562154013841138619470,0E+14,0.500000000000000061415644592114416225,1.3419857472286160756974419241073348
NGAJU NYA NYUNTU,0.02564102564102564,SOV,4.384904386073434139187443077673757948403586330505510,2.25162916738782293015788547682739495849625007211561673115494175631660,1.500,2.13327521868561120902955760084636298990733625838989326884505824368340,0.75162916738782293015788547682739495849625007211561673115494175631660,0.242880653301694807503699936093361125,2.7004397181410924471965254873096470,0.58496250072115607113188002496560410,2.0,0.333987326839504921716381428966319600,3.6639138421159782609260791018326997
NGAJU NYA NYUNTU,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,2.32192809488736227179033963106317000,0.0,2.062976291186071867397103446610587948403586330505510,2.32192809488736227179033963106317000,0.500000000000000000000000000000000025,2.9634741239748862465380658812120810,2.3219280948873622717903396310631700,0E+14,0.500000000000000040943763061409610850,3.0789513413948218435473892635158731
NGAJU NYA NYUNTU,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,2.32192809488736227179033963106317000,0.0,2.062976291186071867397103446610587948403586330505510,2.32192809488736227179033963106317000,0.500000000000000000000000000000000025,2.9634741239748862465380658812120810,2.3219280948873622717903396310631700,0E+14,0.500000000000000040943763061409610850,3.6639138421159782609260791018326997
NGAJU NYA NYUNTU,0.02564102564102564,OVS,4.384904386073434139187443077673757948403586330505510,1.500,0.0,2.884904386073434139187443077673757948403586330505510,1.500,0.500000000000000000000000000000000025,3.2854022188622486625979096011715930,2.0,0E+14,0.500000000000000061415644592114416150,1.3419857472286160756974419241073348
NGAJU NYA NYUNTU,0.02564102564102564,OSV,4.384904386073434139187443077673757948403586330505510,1.500,1.500,2.884904386073434139187443077673757948403586330505510,0.000,0.500000000000000000000000000000000025,3.2854022188622486625979096011715930,0E+14,2.0,0.500000000000000061415644592114416150,3.0789513413948218435473892635158731
NGARRKA NYANGU KARNTA,0.05128205128205128,SVO,4.384904386073434139187443077673757948403586330505510,2.556656707462823154415966643180380389862924375525338811477929263894620,0.0,1.828247678610610984771476434493377558540661954980171188522070736105380,2.556656707462823154415966643180380389862924375525338811477929263894620,0.500000000000000000000000000000000025,1.4780472968046445243801385448940380,2.8073549220576044267567792340702410,0E+14,0.500000000000000050498003473475282275,3.1784870149457361636674411343841662
NGARRKA NYANGU KARNTA,0.05128205128205128,SOV,4.384904386073434139187443077673757948403586330505510,2.556656707462823154415966643180380389862924375525338811477929263894620,0.0,1.828247678610610984771476434493377558540661954980171188522070736105380,2.556656707462823154415966643180380389862924375525338811477929263894620,0.500000000000000000000000000000000025,1.4780472968046445243801385448940380,2.8073549220576044267567792340702410,0E+14,0.500000000000000050498003473475282275,3.5935245142245801790972635627563677
NGARRKA NYANGU KARNTA,0.05128205128205128,VSO,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,3.2854022188622486625979096011715930,1.0,0E+14,0.649974512684542837074000532048059975,1.3711320928881323139886782558992959
NGARRKA NYANGU KARNTA,0.05128205128205128,VOS,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,3.2854022188622486625979096011715930,1.0,0E+14,0.649974512684542837074000532048059975,3.5935245142245801790972635627563677
NGARRKA NYANGU KARNTA,0.05128205128205128,OVS,4.384904386073434139187443077673757948403586330505510,0.918295834054489635296419900533085899999999999999997114609918222073130,0.0,3.466608552018944503891023177140672048403586330505512885390081777926870,0.918295834054489635296419900533085899999999999999997114609918222073130,0.685866867369667121229752062059166575,3.7004397181410921586575173095169610,0.58496250072115627310918574942048390,0E+14,0.795248215623808773007855599392261775,3.1784870149457361636674411343841662
NGARRKA NYANGU KARNTA,0.05128205128205128,OSV,4.384904386073434139187443077673757948403586330505510,0.918295834054489635296419900533085899999999999999997114609918222073130,0.0,3.466608552018944503891023177140672048403586330505512885390081777926870,0.918295834054489635296419900533085899999999999999997114609918222073130,0.685866867369667121229752062059166575,3.7004397181410921586575173095169610,0.58496250072115627310918574942048390,0E+14,0.795248215623808773007855599392261775,1.3711320928881323139886782558992959
NGAJU MARRIJARRI NYUNTU,0.05128205128205128,SVO,4.384904386073434139187443077673757948403586330505510,2.25162916738782293015788547682739495849625007211561673115494175631660,0.0,2.13327521868561120902955760084636298990733625838989326884505824368340,2.25162916738782293015788547682739495849625007211561673115494175631660,0.500000000000000000000000000000000025,2.7004397181410924471965254873096470,1.5849625007211560711318800249656040,0E+14,0.499999999999999974750998263262359125,5.985841937003340676985922821792212
NGAJU MARRIJARRI NYUNTU,0.05128205128205128,SOV,4.384904386073434139187443077673757948403586330505510,2.25162916738782293015788547682739495849625007211561673115494175631660,1.500,2.13327521868561120902955760084636298990733625838989326884505824368340,0.75162916738782293015788547682739495849625007211561673115494175631660,0.242880653301694807503699936093361125,2.7004397181410924471965254873096470,0.58496250072115607113188002496560410,1.0,0.445222728308351695928462036348301525,5.985841937003340676985922821792212
NGAJU MARRIJARRI NYUNTU,0.05128205128205128,VSO,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,4.2854022188622486625979096011715930,0E+14,0E+14,0.999999999999999999999999999999999975,5.400879436282184028776026441241238
NGAJU MARRIJARRI NYUNTU,0.05128205128205128,VOS,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,4.2854022188622486625979096011715930,0E+14,0E+14,0.999999999999999999999999999999999975,5.985841937003340676985922821792212
NGAJU MARRIJARRI NYUNTU,0.05128205128205128,OVS,4.384904386073434139187443077673757948403586330505510,1.500,0.0,2.884904386073434139187443077673757948403586330505510,1.500,0.500000000000000000000000000000000025,3.2854022188622486625979096011715930,1.0,0E+14,0.649974512684542837074000532048059975,5.985841937003340676985922821792212
NGAJU MARRIJARRI NYUNTU,0.05128205128205128,OSV,4.384904386073434139187443077673757948403586330505510,1.500,1.500,2.884904386073434139187443077673757948403586330505510,0.000,0.500000000000000000000000000000000025,3.2854022188622486625979096011715930,0E+14,1.0,0.649974512684542837074000532048059975,5.400879436282184028776026441241238
NGARRKA NGURRJUMA KURDU,0.02564102564102564,SVO,4.384904386073434139187443077673757948403586330505510,2.556656707462823154415966643180380389862924375525338811477929263894620,0.0,1.828247678610610984771476434493377558540661954980171188522070736105380,2.556656707462823154415966643180380389862924375525338811477929263894620,0.500000000000000000000000000000000025,1.4780472968046445243801385448940380,3.8073549220576047152957874118629260,0E+14,0.580529380092435146873934198081141825,4.763449515666892754169535879376603
NGARRKA NGURRJUMA KURDU,0.02564102564102564,SOV,4.384904386073434139187443077673757948403586330505510,2.556656707462823154415966643180380389862924375525338811477929263894620,1.00,1.828247678610610984771476434493377558540661954980171188522070736105380,1.556656707462823154415966643180380389862924375525338811477929263894620,0.157917284407833961319678733178453125,1.4780472968046445243801385448940380,2.8073549220576044267567792340702410,1.0,0.296728840817130043915950012428823150,3.7634495156668928118773375149351402
NGARRKA NGURRJUMA KURDU,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,1.9560945936092882408510541919685572
NGARRKA NGURRJUMA KURDU,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,3.7634495156668928118773375149351402
NGARRKA NGURRJUMA KURDU,0.02564102564102564,OVS,4.384904386073434139187443077673757948403586330505510,1.500,0.0,2.884904386073434139187443077673757948403586330505510,1.500,0.500000000000000000000000000000000025,3.2854022188622486625979096011715930,2.0,0E+14,0.500000000000000061415644592114416150,4.763449515666892754169535879376603
NGARRKA NGURRJUMA KURDU,0.02564102564102564,OSV,4.384904386073434139187443077673757948403586330505510,1.500,1.00,2.884904386073434139187443077673757948403586330505510,0.500,0.486875926611750941979518099767679625,3.2854022188622486625979096011715930,1.0,1.0,0.432398921449389937387202343629000100,1.9560945936092882408510541919685572
KURDU WAJILIPI MALIKI,0.1282051282051282,SVO,4.384904386073434139187443077673757948403586330505510,1.148834854280916780614742164247242318993662278798118324265753439135550,0.0,3.236069531792517358572700913426515629409924051707391675734246560864450,1.148834854280916780614742164247242318993662278798118324265753439135550,0.607003453280653630240835019011839725,2.4780472968046440915716262782050100,0.48542682717024172215792733631804250,0E+14,0.754295056985780692712904254804290050,4.915452609111942595157107282715880
KURDU WAJILIPI MALIKI,0.1282051282051282,SOV,4.384904386073434139187443077673757948403586330505510,1.148834854280916780614742164247242318993662278798118324265753439135550,0.0,3.236069531792517358572700913426515629409924051707391675734246560864450,1.148834854280916780614742164247242318993662278798118324265753439135550,0.607003453280653630240835019011839725,2.4780472968046440915716262782050100,0.48542682717024172215792733631804250,0E+14,0.754295056985780692712904254804290050,5.178487014945736538768151765514657
KURDU WAJILIPI MALIKI,0.1282051282051282,VSO,4.384904386073434139187443077673757948403586330505510,0.650022421648354202018181013895686327397603162912080535328123998650430,0.0,3.734881964425079937169262063778071621005983167593429464671876001349570,0.650022421648354202018181013895686327397603162912080535328123998650430,0.777638564806735016811066745017134925,2.7004397181410924471965254873096470,0.26303440583379379934154039390243410,0E+14,0.8668618006282837045862804686036359600,4.693060187775495105149232606989299
KURDU WAJILIPI MALIKI,0.1282051282051282,VOS,4.384904386073434139187443077673757948403586330505510,0.650022421648354202018181013895686327397603162912080535328123998650430,0.0,3.734881964425079937169262063778071621005983167593429464671876001349570,0.650022421648354202018181013895686327397603162912080535328123998650430,0.777638564806735016811066745017134925,2.7004397181410924471965254873096470,0.26303440583379379934154039390243410,0E+14,0.8668618006282837045862804686036359600,5.178487014945736538768151765514657
KURDU WAJILIPI MALIKI,0.1282051282051282,OVS,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,2.9634741239748862465380658812120810,0E+14,0E+14,0.999999999999999999999999999999999975,4.915452609111942595157107282715880
KURDU WAJILIPI MALIKI,0.1282051282051282,OSV,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,2.9634741239748862465380658812120810,0E+14,0E+14,0.999999999999999999999999999999999975,4.693060187775495105149232606989299
NGARRKA NGANTI YUJUKU,0.02564102564102564,SVO,4.384904386073434139187443077673757948403586330505510,2.556656707462823154415966643180380389862924375525338811477929263894620,1.00,1.828247678610610984771476434493377558540661954980171188522070736105380,1.556656707462823154415966643180380389862924375525338811477929263894620,0.157917284407833961319678733178453125,1.4780472968046445243801385448940380,2.8073549220576044267567792340702410,1.0,0.296728840817130043915950012428823150,5.763449515666892321361023612687575
NGARRKA NGANTI YUJUKU,0.02564102564102564,SOV,4.384904386073434139187443077673757948403586330505510,2.556656707462823154415966643180380389862924375525338811477929263894620,0.0,1.828247678610610984771476434493377558540661954980171188522070736105380,2.556656707462823154415966643180380389862924375525338811477929263894620,0.500000000000000000000000000000000025,1.4780472968046445243801385448940380,3.8073549220576047152957874118629260,0E+14,0.580529380092435146873934198081141825,5.763449515666892321361023612687575
NGARRKA NGANTI YUJUKU,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,1.00,1.00,3.384904386073434139187443077673757948403586330505510,0.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,0E+14,1.0,0.716199460724694999401423467871708100,2.956094593609288183143252556410020
NGARRKA NGANTI YUJUKU,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,1.00,0.0,3.384904386073434139187443077673757948403586330505510,1.00,0.657917284407833961319678733178453075,4.2854022188622486625979096011715930,1.0,0E+14,0.716199460724694999401423467871708100,5.763449515666892321361023612687575
NGARRKA NGANTI YUJUKU,0.02564102564102564,OVS,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,5.763449515666892321361023612687575
NGARRKA NGANTI YUJUKU,0.02564102564102564,OSV,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,2.956094593609288183143252556410020
NGAJU PUNTA KARLI,0.02564102564102564,SVO,4.384904386073434139187443077673757948403586330505510,2.25162916738782293015788547682739495849625007211561673115494175631660,0.0,2.13327521868561120902955760084636298990733625838989326884505824368340,2.25162916738782293015788547682739495849625007211561673115494175631660,0.500000000000000000000000000000000025,2.7004397181410924471965254873096470,2.5849625007211562154013841138619470,0E+14,0.500000000000000061415644592114416225,4.815916935561027957644146416275633
NGAJU PUNTA KARLI,0.02564102564102564,SOV,4.384904386073434139187443077673757948403586330505510,2.25162916738782293015788547682739495849625007211561673115494175631660,0.0,2.13327521868561120902955760084636298990733625838989326884505824368340,2.25162916738782293015788547682739495849625007211561673115494175631660,0.500000000000000000000000000000000025,2.7004397181410924471965254873096470,2.5849625007211562154013841138619470,0E+14,0.500000000000000061415644592114416225,1.6459919341187156711108822774480816
NGAJU PUNTA KARLI,0.02564102564102564,VSO,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,2.2309544348398717422427623024136866
NGAJU PUNTA KARLI,0.02564102564102564,VOS,4.384904386073434139187443077673757948403586330505510,0.0,0.0,4.384904386073434139187443077673757948403586330505510,0.0,0.999999999999999999999999999999999975,5.2854022188622482297893973344825650,0E+14,0E+14,0.999999999999999999999999999999999975,1.6459919341187156711108822774480816
