Event,Probability,Word_Order,Eta0,Eta1,Eta2,I1,I2,Entropy_Deviation_Score,Surprisal1,Surprisal2,Surprisal3,Surprisal_Deviation_Score,Mutual_Information
CHE 'U KA'AY,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.22239242133644789874230856219207032300176064856451596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,2.2223924213364480670858910313119510,1.5849625007211563596708882027582900,0E+14,0.499999999999999943161522746507332475,4.029747343394052493842670265382192
CHE 'U KA'AY,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.22239242133644789874230856219207032300176064856451596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,2.2223924213364480670858910313119510,1.5849625007211563596708882027582900,0E+14,0.499999999999999943161522746507332475,5.029747343394052493842670265382192
CHE 'U KA'AY,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,3.444784842672896134171782062623902
CHE 'U KA'AY,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,4.029747343394052493842670265382192
ORE 'U O'O,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,2.32192809488736227179033963106317000,1.00,1.485426827170241986622857133887190164505510576448880,1.32192809488736227179033963106317000,0.106025697444209693653714669758938100,1.4854268271702418664274314252143850,1.3219280948873622717903396310631700,1.0,0.106025697444209627253676469468439600,3.1228567477855338623814424315607320
ORE 'U O'O,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,2.32192809488736227179033963106317000,0.0,1.485426827170241986622857133887190164505510576448880,2.32192809488736227179033963106317000,0.500000000000000000000000000000000025,1.4854268271702418664274314252143850,2.3219280948873622717903396310631700,0E+14,0.499999999999999886323045493014664775,3.707819248506689933513322456526336
ORE 'U O'O,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,1.58496250072115635967088820275828984150374992788436403291117972417100,1.00,2.22239242133644789874230856219207032300176064856451596708882027582900,0.58496250072115635967088820275828984150374992788436403291117972417100,0.375565504201301132742614893801014225,2.2223924213364480670858910313119510,0.58496250072115627310918574942048390,1.0,0.375565504201301167887820312200011175,2.3858911536193276617229828254631660
ORE 'U O'O,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.22239242133644789874230856219207032300176064856451596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,2.2223924213364480670858910313119510,1.5849625007211563596708882027582900,0E+14,0.499999999999999943161522746507332475,3.707819248506689933513322456526336
ORE 'U O'O,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,3.1228567477855338623814424315607320
ORE 'U O'O,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,2.3858911536193276617229828254631660
JARA EJA UPEA,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,6.614709844115209142052566645933167
JARA EJA UPEA,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140482
JARA EJA UPEA,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,6.614709844115209142052566645933167
JARA EJA UPEA,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140482
JARA EJA UPEA,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,6.614709844115209142052566645933167
JARA EJA UPEA,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,6.614709844115209142052566645933167
CHY EROAYVU ORE,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
CHY EROAYVU ORE,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
CHY EROAYVU ORE,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
CHY EROAYVU ORE,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
CHY EROAYVU ORE,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
CHY EROAYVU ORE,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
ORE ÑEMBO'E AYVU,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,2.32192809488736227179033963106317000,0.0,1.485426827170241986622857133887190164505510576448880,2.32192809488736227179033963106317000,0.500000000000000000000000000000000025,1.4854268271702418664274314252143850,2.3219280948873622717903396310631700,0E+14,0.499999999999999886323045493014664775,5.292781749227846581723218837077311
ORE ÑEMBO'E AYVU,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,2.32192809488736227179033963106317000,0.0,1.485426827170241986622857133887190164505510576448880,2.32192809488736227179033963106317000,0.500000000000000000000000000000000025,1.4854268271702418664274314252143850,2.3219280948873622717903396310631700,0E+14,0.499999999999999886323045493014664775,5.292781749227846581723218837077311
ORE ÑEMBO'E AYVU,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,2.970853654340483732854862850428770
ORE ÑEMBO'E AYVU,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.292781749227846581723218837077311
ORE ÑEMBO'E AYVU,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.292781749227846581723218837077311
ORE ÑEMBO'E AYVU,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,2.970853654340483732854862850428770
CHE APO MBA'E,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,1.6147098441152085649745502903477958
CHE APO MBA'E,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,2.6147098441152084207050462014514529
CHE APO MBA'E,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,2.000,0.0,1.807354922057604258413196764950360164505510576448880,2.000,0.500000000000000000000000000000000025,1.8073549220576041382177710562775550,2.0,0E+14,0.499999999999999886323045493014664775,2.6147098441152084207050462014514529
CHE APO MBA'E,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,2.000,0.0,1.807354922057604258413196764950360164505510576448880,2.000,0.500000000000000000000000000000000025,1.8073549220576041382177710562775550,2.0,0E+14,0.499999999999999886323045493014664775,2.6147098441152084207050462014514529
CHE APO MBA'E,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,1.6147098441152085649745502903477958
CHE APO MBA'E,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,2.6147098441152084207050462014514529
EMIARIRÕ GUEROIKO EMBIAPO,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,6.614709844115209142052566645933167
EMIARIRÕ GUEROIKO EMBIAPO,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140482
EMIARIRÕ GUEROIKO EMBIAPO,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,6.614709844115209142052566645933167
EMIARIRÕ GUEROIKO EMBIAPO,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140482
EMIARIRÕ GUEROIKO EMBIAPO,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,6.614709844115209142052566645933167
EMIARIRÕ GUEROIKO EMBIAPO,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,6.614709844115209142052566645933167
HA'E JOPY EMBIAPO,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,6.614709844115209142052566645933167
HA'E JOPY EMBIAPO,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140482
HA'E JOPY EMBIAPO,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,6.614709844115209142052566645933167
HA'E JOPY EMBIAPO,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140482
HA'E JOPY EMBIAPO,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,6.614709844115209142052566645933167
HA'E JOPY EMBIAPO,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,6.614709844115209142052566645933167
ORE 'U YY,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,2.32192809488736227179033963106317000,1.00,1.485426827170241986622857133887190164505510576448880,1.32192809488736227179033963106317000,0.106025697444209693653714669758938100,1.4854268271702418664274314252143850,1.3219280948873622717903396310631700,1.0,0.106025697444209627253676469468439600,3.1228567477855338623814424315607320
ORE 'U YY,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,2.32192809488736227179033963106317000,0.0,1.485426827170241986622857133887190164505510576448880,2.32192809488736227179033963106317000,0.500000000000000000000000000000000025,1.4854268271702418664274314252143850,2.3219280948873622717903396310631700,0E+14,0.499999999999999886323045493014664775,3.707819248506689933513322456526336
ORE 'U YY,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,1.58496250072115635967088820275828984150374992788436403291117972417100,1.00,2.22239242133644789874230856219207032300176064856451596708882027582900,0.58496250072115635967088820275828984150374992788436403291117972417100,0.375565504201301132742614893801014225,2.2223924213364480670858910313119510,0.58496250072115627310918574942048390,1.0,0.375565504201301167887820312200011175,2.3858911536193276617229828254631660
ORE 'U YY,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,1.58496250072115635967088820275828984150374992788436403291117972417100,0.0,2.22239242133644789874230856219207032300176064856451596708882027582900,1.58496250072115635967088820275828984150374992788436403291117972417100,0.500000000000000000000000000000000025,2.2223924213364480670858910313119510,1.5849625007211563596708882027582900,0E+14,0.499999999999999943161522746507332475,3.707819248506689933513322456526336
ORE 'U YY,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,3.1228567477855338623814424315607320
ORE 'U YY,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,2.3858911536193276617229828254631660
JARYI HE'I AÑETE,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
JARYI HE'I AÑETE,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
JARYI HE'I AÑETE,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
JARYI HE'I AÑETE,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
JARYI HE'I AÑETE,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
JARYI HE'I AÑETE,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,7.614709844115209430591574823725852
TUPÃ APO UPEA,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,2.6147098441152084207050462014514529
TUPÃ APO UPEA,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,3.6147098441152087092440543792441389
TUPÃ APO UPEA,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,2.000,0.0,1.807354922057604258413196764950360164505510576448880,2.000,0.500000000000000000000000000000000025,1.8073549220576041382177710562775550,2.0,0E+14,0.499999999999999886323045493014664775,4.614709844115208564974550290347796
TUPÃ APO UPEA,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,2.000,0.0,1.807354922057604258413196764950360164505510576448880,2.000,0.500000000000000000000000000000000025,1.8073549220576041382177710562775550,2.0,0E+14,0.499999999999999886323045493014664775,3.6147098441152087092440543792441389
TUPÃ APO UPEA,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,2.6147098441152084207050462014514529
TUPÃ APO UPEA,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,1.00,0.0,2.807354922057604258413196764950360164505510576448880,1.00,0.606025697444209693653714669758937975,2.8073549220576044267567792340702410,1.0,0E+14,0.606025697444209684092153722961107325,4.614709844115208564974550290347796
CHEE APO HE'I,0.07142857142857142,SVO,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,3.614709844115208276435542112555110
CHEE APO HE'I,0.07142857142857142,SOV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140481
CHEE APO HE'I,0.07142857142857142,VSO,3.807354922057604258413196764950360164505510576448880,2.000,0.0,1.807354922057604258413196764950360164505510576448880,2.000,0.500000000000000000000000000000000025,1.8073549220576041382177710562775550,2.0,0E+14,0.499999999999999886323045493014664775,5.614709844115208853513558468140481
CHEE APO HE'I,0.07142857142857142,VOS,3.807354922057604258413196764950360164505510576448880,2.000,0.0,1.807354922057604258413196764950360164505510576448880,2.000,0.500000000000000000000000000000000025,1.8073549220576041382177710562775550,2.0,0E+14,0.499999999999999886323045493014664775,5.614709844115208853513558468140481
CHEE APO HE'I,0.07142857142857142,OVS,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,3.614709844115208276435542112555110
CHEE APO HE'I,0.07142857142857142,OSV,3.807354922057604258413196764950360164505510576448880,0.0,0.0,3.807354922057604258413196764950360164505510576448880,0.0,0.999999999999999999999999999999999975,3.8073549220576047152957874118629260,0E+14,0E+14,0.999999999999999999999999999999999975,5.614709844115208853513558468140481
